,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
5829001,2,2018-12-20 20:07:20,2018-12-20 20:10:08,1,0.48,1,N,162,229,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36
4311407,2,2018-12-15 17:29:57,2018-12-15 17:34:16,1,0.67,1,N,151,239,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
8136785,1,2018-12-31 20:40:18,2018-12-31 20:45:58,1,0.7,1,N,170,233,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
6000674,1,2018-12-21 12:41:20,2018-12-21 12:53:45,1,1.6,1,N,164,79,1,9.5,0.0,0.5,2.0,0.0,0.3,12.3
4933827,1,2018-12-17 21:08:34,2018-12-17 21:50:45,1,17.9,2,N,163,132,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
2674734,1,2018-12-10 09:03:46,2018-12-10 09:23:34,1,2.0,1,N,230,234,1,13.0,0.0,0.5,3.0,0.0,0.3,16.8
2555905,2,2018-12-09 17:32:24,2018-12-09 17:49:28,1,6.77,1,N,163,244,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3
3086226,1,2018-12-11 18:29:00,2018-12-11 18:35:03,2,1.0,1,N,263,140,1,6.0,1.0,0.5,1.95,0.0,0.3,9.75
7777740,2,2018-12-30 00:24:47,2018-12-30 00:32:06,1,1.18,1,N,231,144,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
6611431,1,2018-12-23 21:54:36,2018-12-23 22:04:35,1,1.3,1,N,237,161,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75
7393561,2,2018-12-28 10:35:01,2018-12-28 10:46:41,1,0.83,1,N,230,50,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
89064,2,2018-12-01 10:04:23,2018-12-01 10:19:19,1,1.78,1,N,186,79,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3
3288444,2,2018-12-12 11:10:45,2018-12-12 11:18:06,5,0.76,1,N,107,170,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12
39087,2,2018-12-01 03:10:37,2018-12-01 03:14:34,3,0.58,1,N,148,148,1,4.5,0.5,0.5,0.0,0.0,0.3,5.8
6359518,1,2018-12-22 18:48:06,2018-12-22 18:52:39,3,0.6,1,N,79,79,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
962014,2,2018-12-04 13:14:15,2018-12-04 13:23:04,1,1.48,1,N,48,142,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
5276240,2,2018-12-18 23:30:22,2018-12-18 23:43:23,1,3.49,1,N,230,151,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56
6903662,1,2018-12-25 18:15:49,2018-12-25 18:21:50,1,1.3,1,N,186,68,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1492740,2,2018-12-06 09:51:55,2018-12-06 10:05:22,1,0.97,1,N,100,170,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
4163749,2,2018-12-15 04:52:11,2018-12-15 04:56:38,2,0.94,1,N,48,186,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
6711449,2,2018-12-24 14:08:20,2018-12-24 14:21:16,1,1.75,1,N,87,148,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1383079,2,2018-12-05 21:19:06,2018-12-05 21:23:35,1,0.62,1,N,236,236,1,5.0,0.5,0.5,1.58,0.0,0.3,7.88
7402940,2,2018-12-28 11:47:08,2018-12-28 11:52:41,2,0.58,1,N,141,262,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
553287,1,2018-12-02 21:47:30,2018-12-02 22:04:43,1,3.8,1,N,114,49,1,15.0,0.5,0.5,2.5,0.0,0.3,18.8
5494521,2,2018-12-19 18:02:20,2018-12-19 18:17:26,2,1.07,1,N,186,161,1,10.0,1.0,0.5,2.36,0.0,0.3,14.16
7527144,1,2018-12-28 21:52:28,2018-12-28 22:00:25,2,1.3,1,N,162,107,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
5415878,1,2018-12-19 14:16:16,2018-12-19 14:33:32,1,2.2,1,N,142,263,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
1930199,2,2018-12-07 17:49:56,2018-12-07 18:00:00,5,1.31,1,N,75,262,1,8.0,1.0,0.5,1.5,0.0,0.3,11.3
7699268,1,2018-12-29 18:24:39,2018-12-29 18:30:42,1,1.0,1,N,211,79,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
7031393,1,2018-12-26 15:37:12,2018-12-26 15:43:23,1,0.8,1,N,234,170,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
5576261,1,2018-12-19 23:43:47,2018-12-20 00:00:15,1,3.1,1,N,261,68,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
2832491,2,2018-12-10 19:07:11,2018-12-10 19:08:25,1,0.12,1,N,262,262,2,3.0,1.0,0.5,0.0,0.0,0.3,4.8
6766039,1,2018-12-24 18:14:22,2018-12-24 18:22:28,1,1.4,1,N,237,236,1,8.0,1.0,0.5,1.95,0.0,0.3,11.75
5884145,1,2018-12-20 23:49:44,2018-12-21 00:11:12,1,4.8,1,N,107,264,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3
6238719,2,2018-12-22 09:40:55,2018-12-22 09:46:18,1,1.38,1,N,237,170,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
5696536,1,2018-12-20 12:47:23,2018-12-20 13:20:33,1,2.9,1,N,140,186,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3
801201,2,2018-12-03 21:19:55,2018-12-03 21:35:21,2,3.82,1,N,239,74,1,14.5,0.5,0.5,3.95,0.0,0.3,19.75
2094452,1,2018-12-08 03:41:44,2018-12-08 03:49:59,1,1.4,1,N,68,79,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8
4185310,1,2018-12-15 09:31:55,2018-12-15 09:48:53,1,3.1,1,N,211,161,1,13.5,0.0,0.5,2.85,0.0,0.3,17.15
3448397,2,2018-12-12 21:18:24,2018-12-12 21:27:12,2,1.77,1,N,233,141,1,8.5,0.5,0.5,2.0,0.0,0.3,11.8
4305834,1,2018-12-15 16:55:55,2018-12-15 17:25:25,2,5.0,1,N,140,249,1,22.0,0.0,0.5,3.42,0.0,0.3,26.22
2168335,2,2018-12-08 12:51:14,2018-12-08 12:59:58,4,0.6,1,N,90,249,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
34178,2,2018-12-01 02:19:37,2018-12-01 02:35:26,5,3.8,1,N,148,48,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56
4160984,1,2018-12-15 03:42:45,2018-12-15 03:57:06,1,4.6,1,N,144,162,1,15.0,0.5,0.5,3.25,0.0,0.3,19.55
5324218,1,2018-12-19 08:17:11,2018-12-19 08:23:06,1,1.0,1,N,231,261,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
7291182,2,2018-12-27 19:09:37,2018-12-27 19:28:17,3,1.84,1,N,68,229,2,12.5,1.0,0.5,0.0,0.0,0.3,14.3
6273156,2,2018-12-22 12:22:11,2018-12-22 12:28:57,1,0.86,1,N,90,234,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
5822371,1,2018-12-20 19:17:29,2018-12-20 19:42:19,1,3.2,1,N,142,145,1,17.5,1.0,0.5,3.85,0.0,0.3,23.15
3774157,2,2018-12-13 22:52:50,2018-12-13 23:02:52,4,1.4,1,N,164,229,1,8.0,0.5,0.5,2.32,0.0,0.3,11.62
4339770,2,2018-12-15 18:37:32,2018-12-15 18:43:24,1,1.3,1,N,237,263,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
4108076,2,2018-12-14 23:08:22,2018-12-14 23:17:50,2,2.24,1,N,142,166,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
3120859,2,2018-12-11 20:40:32,2018-12-11 20:58:25,1,2.4,1,N,166,152,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
7183897,2,2018-12-27 11:56:39,2018-12-27 12:02:19,1,0.8,1,N,140,263,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
506289,2,2018-12-02 17:34:33,2018-12-02 17:39:27,1,0.67,1,N,239,142,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
