,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1883485,1,2018-12-07 14:05:06,2018-12-07 14:26:02,1,0.8,1,N,170,164,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55
7841686,1,2018-12-30 12:31:50,2018-12-30 12:38:23,3,1.0,1,N,100,163,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
1469435,2,2018-12-06 07:49:20,2018-12-06 07:59:55,4,2.22,1,N,75,141,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
5589774,2,2018-12-20 00:21:39,2018-12-20 00:35:04,1,3.09,1,N,161,249,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
4721265,1,2018-12-17 06:24:30,2018-12-17 06:34:12,1,2.7,1,N,100,236,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3
123729,1,2018-12-01 12:52:09,2018-12-01 13:03:25,1,1.5,1,N,161,142,1,9.0,0.0,0.5,2.0,0.0,0.3,11.8
5019243,2,2018-12-18 08:20:53,2018-12-18 08:27:09,3,0.52,1,N,68,68,1,5.5,0.0,0.5,0.94,0.0,0.3,7.24
6622144,1,2018-12-23 22:35:48,2018-12-23 22:52:17,1,1.2,1,N,164,230,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
5215925,1,2018-12-18 20:36:34,2018-12-18 21:03:48,1,8.7,1,N,164,95,1,28.0,0.5,0.5,10.5,5.76,0.3,45.56
4393081,1,2018-12-15 22:10:21,2018-12-15 22:20:56,1,3.1,1,N,237,145,1,11.5,0.5,0.5,3.2,0.0,0.3,16.0
