,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
3326671,2,2018-12-12 14:35:29,2018-12-12 14:50:35,5,1.92,1,N,100,43,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
7441798,2,2018-12-28 14:13:41,2018-12-28 14:17:26,1,0.8,1,N,48,246,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
4654751,1,2018-12-16 19:42:28,2018-12-16 19:50:59,1,1.2,1,N,164,230,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
3085103,2,2018-12-11 18:25:48,2018-12-11 18:34:02,2,1.43,1,N,236,141,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3
5620505,2,2018-12-20 07:49:32,2018-12-20 07:54:28,1,0.67,1,N,170,186,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
7015713,1,2018-12-26 14:45:49,2018-12-26 15:03:13,1,4.1,1,N,237,107,1,16.0,0.0,0.5,4.2,0.0,0.3,21.0
6280684,1,2018-12-22 12:26:19,2018-12-22 12:34:44,1,1.5,1,N,143,50,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1598051,1,2018-12-06 15:28:48,2018-12-06 15:34:23,2,1.0,1,N,161,234,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2798608,2,2018-12-10 17:51:59,2018-12-10 18:04:44,1,4.49,1,N,261,79,1,15.0,1.0,0.5,5.04,0.0,0.3,21.84
5350382,2,2018-12-19 09:41:30,2018-12-19 10:07:51,1,4.26,1,N,100,231,1,20.0,0.0,0.5,2.0,0.0,0.3,22.8
5579132,2,2018-12-19 23:29:42,2018-12-19 23:58:28,1,6.76,1,N,87,225,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76
279349,2,2018-12-01 22:55:08,2018-12-01 23:00:34,2,0.83,1,N,140,262,1,5.5,0.5,0.5,2.04,0.0,0.3,8.84
801088,2,2018-12-03 21:40:26,2018-12-03 21:48:31,3,1.31,1,N,90,211,1,7.0,0.5,0.5,0.0,0.0,0.3,8.3
6920300,2,2018-12-25 20:30:26,2018-12-25 20:40:39,2,1.83,1,N,170,140,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
7502457,1,2018-12-28 19:22:52,2018-12-28 19:39:11,1,2.2,1,N,170,141,1,12.0,1.0,0.5,3.45,0.0,0.3,17.25
7039118,2,2018-12-26 15:02:20,2018-12-26 15:12:12,5,3.25,1,N,148,162,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
7740882,1,2018-12-29 21:41:47,2018-12-29 21:45:05,2,1.3,1,N,238,24,1,5.5,0.5,0.5,0.95,0.0,0.3,7.75
5454056,2,2018-12-19 16:18:26,2018-12-19 16:22:38,1,0.45,1,N,239,239,1,4.5,1.0,0.5,1.0,0.0,0.3,7.3
3282743,1,2018-12-12 11:48:18,2018-12-12 11:55:10,1,0.4,1,N,141,237,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
2537767,2,2018-12-09 16:06:36,2018-12-09 16:26:50,1,1.96,1,N,239,162,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
7891821,2,2018-12-30 15:58:55,2018-12-30 16:04:29,5,0.98,1,N,229,237,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
7447772,2,2018-12-28 14:49:54,2018-12-28 15:02:58,2,0.88,1,N,164,230,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
5822223,2,2018-12-20 19:09:48,2018-12-20 19:21:22,3,1.5,1,N,263,141,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
