,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
7889186,2,2018-12-30 16:00:49,2018-12-30 16:20:26,1,7.4,1,N,229,231,1,24.0,0.0,0.5,4.96,0.0,0.3,29.76
309702,1,2018-12-02 00:00:41,2018-12-02 00:13:44,1,2.2,1,N,234,229,1,10.5,0.5,0.5,1.0,0.0,0.3,12.8
4814553,1,2018-12-17 13:06:55,2018-12-17 13:19:15,1,1.8,1,N,239,166,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
3943852,1,2018-12-14 14:51:52,2018-12-14 15:19:02,1,3.5,1,N,237,166,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3
6547589,1,2018-12-23 15:36:52,2018-12-23 16:08:04,1,11.0,1,N,163,138,1,35.0,0.0,0.5,0.0,5.76,0.3,41.56
5196147,1,2018-12-18 19:12:03,2018-12-18 19:22:20,1,1.2,1,N,234,186,1,8.0,1.0,0.5,2.9,0.0,0.3,12.7
3809177,2,2018-12-14 00:39:54,2018-12-14 00:43:31,2,0.76,1,N,249,158,1,4.5,0.5,0.5,1.74,0.0,0.3,7.54
5560693,2,2018-12-19 22:07:28,2018-12-19 22:23:33,1,3.45,1,N,170,112,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76
4560960,1,2018-12-16 13:27:03,2018-12-16 13:31:39,1,0.9,1,N,239,236,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
658639,2,2018-12-03 11:21:41,2018-12-03 11:39:49,1,2.35,1,N,239,239,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
14956,1,2018-12-01 00:09:43,2018-12-01 00:32:13,1,4.5,1,Y,162,260,1,18.5,0.5,0.5,6.0,0.0,0.3,25.8
6917492,2,2018-12-25 20:56:32,2018-12-25 21:03:06,1,1.07,1,N,239,239,1,6.5,0.5,0.5,2.34,0.0,0.3,10.14
2542799,2,2018-12-09 16:42:41,2018-12-09 16:49:08,3,0.88,1,N,48,142,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
4318920,1,2018-12-15 17:41:09,2018-12-15 18:11:11,1,1.9,1,N,237,230,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55
1661201,1,2018-12-06 19:48:14,2018-12-06 20:04:34,0,2.6,1,N,170,262,1,12.5,1.0,0.5,2.85,0.0,0.3,17.15
4753295,2,2018-12-17 09:47:14,2018-12-17 09:51:17,1,0.4,1,N,107,113,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
5505956,2,2018-12-19 19:10:41,2018-12-19 19:44:40,1,3.79,1,N,236,249,1,21.5,1.0,0.5,3.5,0.0,0.3,26.8
3722634,2,2018-12-13 19:19:22,2018-12-13 19:21:20,5,0.05,1,N,137,137,1,3.0,1.0,0.5,0.0,0.0,0.3,4.8
7560931,2,2018-12-29 00:37:59,2018-12-29 00:42:14,1,0.99,1,N,186,249,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
6776614,2,2018-12-24 19:05:31,2018-12-24 19:29:11,1,1.86,1,N,163,164,2,15.0,1.0,0.5,0.0,0.0,0.3,16.8
4474669,2,2018-12-16 03:06:28,2018-12-16 03:20:53,1,3.22,1,N,249,163,1,12.5,0.5,0.5,2.0,0.0,0.3,15.8
5397009,2,2018-12-19 12:23:05,2018-12-19 12:50:54,1,2.04,1,N,230,90,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
5301917,1,2018-12-19 06:05:32,2018-12-19 06:08:24,1,0.9,1,N,107,137,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1405290,2,2018-12-05 22:34:29,2018-12-05 22:36:57,1,0.29,1,N,164,186,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
5164999,2,2018-12-18 17:46:09,2018-12-18 17:59:10,1,0.69,1,N,161,100,1,9.0,1.0,0.5,2.7,0.0,0.3,13.5
641802,1,2018-12-03 10:16:08,2018-12-03 10:24:35,1,1.0,1,N,230,143,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
2912587,1,2018-12-11 04:04:12,2018-12-11 04:06:25,1,0.9,1,N,24,238,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3
1103549,2,2018-12-04 22:29:04,2018-12-04 22:50:51,1,5.38,1,N,48,179,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3
6191680,2,2018-12-22 00:44:45,2018-12-22 01:05:00,1,0.0,1,N,48,87,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
6624020,1,2018-12-23 23:30:41,2018-12-23 23:37:38,1,1.3,1,N,163,50,1,7.0,0.5,0.5,1.2,0.0,0.3,9.5
2282116,1,2018-12-08 18:55:12,2018-12-08 19:04:48,0,0.9,1,N,170,79,1,7.5,0.0,0.5,2.05,0.0,0.3,10.35
5078042,1,2018-12-18 12:23:35,2018-12-18 12:47:00,1,2.3,1,N,43,141,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95
1373667,1,2018-12-05 20:34:46,2018-12-05 20:48:16,1,1.9,1,N,231,66,1,10.0,0.5,0.5,1.7,0.0,0.3,13.0
5673293,2,2018-12-20 10:57:02,2018-12-20 11:00:02,1,0.69,1,N,239,143,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
5765341,1,2018-12-20 16:56:39,2018-12-20 17:15:41,1,2.2,1,N,236,162,1,13.5,1.0,0.5,3.05,0.0,0.3,18.35
2818895,2,2018-12-10 18:37:23,2018-12-10 18:45:28,2,0.86,1,N,234,107,1,6.5,1.0,0.5,1.66,0.0,0.3,9.96
4310991,1,2018-12-15 17:27:53,2018-12-15 17:31:02,1,0.5,1,N,137,233,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3560986,2,2018-12-13 09:47:52,2018-12-13 09:54:41,2,1.13,1,N,231,249,1,6.5,0.0,0.5,1.1,0.0,0.3,8.4
2137056,2,2018-12-08 10:12:03,2018-12-09 10:10:57,2,6.9,1,N,161,261,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8
544252,1,2018-12-02 20:57:13,2018-12-02 21:06:46,2,2.7,1,N,152,239,1,10.0,0.5,0.5,1.7,0.0,0.3,13.0
5682204,2,2018-12-20 11:45:23,2018-12-20 11:57:56,1,1.62,1,N,234,158,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1192296,1,2018-12-05 09:49:13,2018-12-05 10:12:01,1,2.0,1,N,142,141,3,14.5,0.0,0.5,0.0,0.0,0.3,15.3
2250737,2,2018-12-08 17:34:25,2018-12-08 18:30:01,1,9.3,1,N,68,160,1,41.0,0.0,0.5,5.0,5.76,0.3,52.56
6151223,2,2018-12-21 21:53:28,2018-12-21 22:07:26,2,3.12,1,N,142,145,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16
8024135,1,2018-12-31 12:06:04,2018-12-31 12:09:51,1,0.5,1,N,107,234,1,4.5,0.0,0.5,0.7,0.0,0.3,6.0
4337362,1,2018-12-15 18:57:10,2018-12-15 19:20:07,1,4.6,1,N,186,151,1,19.5,0.0,0.5,4.05,0.0,0.3,24.35
2735321,1,2018-12-10 13:34:36,2018-12-10 13:40:20,1,1.2,1,N,158,90,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
2541730,1,2018-12-09 16:43:59,2018-12-09 17:16:06,1,4.0,1,N,48,79,1,21.0,0.0,0.5,6.5,0.0,0.3,28.3
7489792,1,2018-12-28 18:44:23,2018-12-28 19:01:46,1,1.3,1,N,233,186,1,11.5,0.0,0.5,1.23,0.0,0.3,13.53
6997512,1,2018-12-26 12:24:21,2018-12-26 12:30:23,1,1.7,1,N,107,232,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
6513353,1,2018-12-23 12:35:17,2018-12-23 12:42:25,2,0.8,1,N,238,239,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2949785,2,2018-12-11 08:48:52,2018-12-11 09:18:02,1,8.63,1,N,238,138,1,29.5,0.0,0.5,5.55,5.76,0.3,41.61
435090,2,2018-12-02 13:34:49,2018-12-02 13:51:06,1,2.46,1,N,88,144,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2945318,1,2018-12-11 08:33:25,2018-12-11 08:47:24,1,1.0,1,N,163,230,1,9.5,0.0,0.5,3.05,0.0,0.3,13.35
1592705,1,2018-12-06 15:39:21,2018-12-06 16:00:31,1,1.4,1,N,230,170,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
3289266,2,2018-12-12 11:43:42,2018-12-12 12:40:07,1,4.51,1,N,140,170,1,32.5,0.0,0.5,6.66,0.0,0.3,39.96
430033,2,2018-12-02 12:42:09,2018-12-02 12:55:47,1,1.84,1,N,163,43,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
955908,2,2018-12-04 13:24:09,2018-12-04 13:41:13,1,2.11,1,N,164,148,1,12.5,0.0,0.5,0.0,0.0,0.3,13.3
435590,2,2018-12-02 13:26:30,2018-12-02 13:47:40,1,3.83,1,N,236,48,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76
5930724,2,2018-12-21 07:48:02,2018-12-21 08:05:49,1,2.56,1,N,237,238,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
562551,4,2018-12-02 22:41:49,2018-12-02 22:50:59,1,1.84,1,N,100,162,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
2033965,1,2018-12-07 22:04:42,2018-12-07 22:14:07,4,1.3,1,N,68,50,1,8.0,0.5,0.5,1.8,0.0,0.3,11.1
6100173,1,2018-12-21 18:55:00,2018-12-21 19:06:18,1,2.5,1,N,143,151,2,10.0,1.0,0.5,0.0,0.0,0.3,11.8
7693625,2,2018-12-29 17:13:24,2018-12-29 17:43:25,5,3.77,1,N,43,68,1,20.0,0.0,0.5,4.16,0.0,0.3,24.96
3848268,1,2018-12-14 07:25:59,2018-12-14 07:37:34,1,2.0,1,N,100,237,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
2988395,2,2018-12-11 11:20:53,2018-12-11 11:40:42,1,2.1,1,N,68,144,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2539935,2,2018-12-09 16:17:32,2018-12-09 16:33:00,1,1.87,1,N,148,249,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
579132,1,2018-12-03 02:43:41,2018-12-03 02:54:46,1,4.3,1,N,237,249,1,14.0,0.5,0.5,3.05,0.0,0.3,18.35
982660,1,2018-12-04 15:25:53,2018-12-04 15:32:39,3,0.8,1,N,263,262,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2476140,2,2018-12-09 12:38:03,2018-12-09 12:40:43,5,0.46,1,N,263,236,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2799682,2,2018-12-10 17:05:16,2018-12-10 17:11:27,1,0.79,1,N,246,246,1,6.0,1.0,0.5,1.56,0.0,0.3,9.36
3485839,1,2018-12-12 23:49:52,2018-12-12 23:51:33,2,0.5,5,N,4,4,1,18.0,0.0,0.0,3.65,0.0,0.3,21.95
2081483,1,2018-12-08 01:25:57,2018-12-08 01:47:32,1,3.2,1,N,79,48,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3
3587669,1,2018-12-13 11:22:55,2018-12-13 11:23:56,1,0.1,1,N,90,90,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8
201457,2,2018-12-01 17:24:53,2018-12-01 18:00:56,1,2.44,1,N,234,163,1,21.0,0.0,0.5,4.36,0.0,0.3,26.16
523580,2,2018-12-02 19:30:29,2018-12-02 19:33:31,1,0.49,1,N,239,238,1,4.0,0.0,0.5,0.5,0.0,0.3,5.3
7227725,2,2018-12-27 15:10:36,2018-12-27 15:42:25,1,2.91,1,N,161,144,1,20.0,0.0,0.5,4.16,0.0,0.3,24.96
7163669,2,2018-12-27 09:54:15,2018-12-27 10:03:04,1,1.04,1,N,237,161,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
3097375,1,2018-12-11 18:15:05,2018-12-11 18:27:20,1,1.5,1,N,137,79,1,9.5,1.0,0.5,2.25,0.0,0.3,13.55
3053775,2,2018-12-11 15:17:43,2018-12-11 15:41:18,1,2.81,1,N,143,262,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16
7205594,1,2018-12-27 13:14:31,2018-12-27 13:19:15,0,0.3,1,N,162,162,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3829169,1,2018-12-14 04:49:22,2018-12-14 04:51:32,3,0.5,1,N,263,236,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
4996690,2,2018-12-18 06:41:05,2018-12-18 06:42:22,1,0.57,1,N,236,75,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16
2170781,2,2018-12-08 12:37:38,2018-12-08 12:52:41,2,2.58,1,N,100,141,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
497122,2,2018-12-02 17:39:45,2018-12-02 17:54:51,1,2.56,1,N,79,229,1,12.0,0.0,0.5,3.84,0.0,0.3,16.64
2946262,2,2018-12-11 08:56:03,2018-12-11 09:02:02,1,0.78,1,N,249,231,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
172626,1,2018-12-01 15:30:15,2018-12-01 15:47:26,1,2.1,1,N,164,211,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3
