,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
7977603,2,2018-12-31 03:07:06,2018-12-31 03:26:40,1,7.0,1,N,144,41,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36
5413763,1,2018-12-19 13:09:08,2018-12-19 13:21:17,1,1.7,1,N,74,263,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1290206,2,2018-12-05 15:56:02,2018-12-05 16:18:53,5,2.07,1,N,137,249,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
6960207,1,2018-12-26 08:27:09,2018-12-26 08:30:24,1,0.5,1,N,107,90,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1441607,2,2018-12-06 01:45:13,2018-12-06 01:53:18,2,2.43,1,N,231,33,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
7527715,2,2018-12-28 21:23:50,2018-12-28 21:28:41,2,1.12,1,N,48,246,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
220782,2,2018-12-01 18:04:09,2018-12-01 18:16:03,1,1.38,1,N,237,43,1,9.0,0.0,0.5,0.0,0.0,0.3,9.8
5881694,2,2018-12-20 23:18:16,2018-12-20 23:21:49,1,0.59,1,N,79,79,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
1988782,1,2018-12-07 20:03:51,2018-12-07 20:22:18,1,3.0,1,N,163,151,1,14.5,0.5,0.5,1.5,0.0,0.3,17.3
3816850,2,2018-12-14 01:56:35,2018-12-14 02:09:40,3,2.3,1,N,148,90,1,11.0,0.5,0.5,3.69,0.0,0.3,15.99
6435960,2,2018-12-23 00:02:27,2018-12-23 00:11:51,1,2.73,1,N,142,263,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
6980901,2,2018-12-26 10:29:19,2018-12-26 10:32:27,4,0.44,1,N,162,161,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
1470535,2,2018-12-06 07:48:15,2018-12-06 08:08:49,1,2.27,1,N,141,230,1,14.0,0.0,0.5,3.0,0.0,0.3,17.8
3068697,2,2018-12-11 17:59:00,2018-12-11 19:24:24,1,20.39,2,N,87,132,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3
4317841,1,2018-12-15 17:04:20,2018-12-15 17:29:40,1,1.1,1,N,50,161,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
5133912,2,2018-12-18 15:36:15,2018-12-18 15:41:58,1,1.12,1,N,151,166,1,6.0,0.0,0.5,1.5,0.0,0.3,8.3
6823058,1,2018-12-25 01:12:22,2018-12-25 01:17:45,4,0.9,1,N,164,186,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
5081000,2,2018-12-18 12:37:57,2018-12-18 13:14:17,1,3.11,1,N,79,48,1,22.0,0.0,0.5,4.56,0.0,0.3,27.36
3692307,2,2018-12-13 18:54:27,2018-12-13 19:27:19,1,3.23,1,N,170,142,1,20.5,1.0,0.5,5.58,0.0,0.3,27.88
1763369,2,2018-12-07 04:22:15,2018-12-07 04:30:39,1,1.51,1,N,48,233,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
612337,2,2018-12-03 08:39:34,2018-12-03 09:06:37,6,2.42,1,N,239,161,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76
2449294,2,2018-12-09 11:10:08,2018-12-09 11:15:34,1,0.5,1,N,236,262,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
5925873,1,2018-12-21 06:48:20,2018-12-21 06:51:21,1,0.7,1,N,230,186,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
6055074,1,2018-12-21 15:56:23,2018-12-21 16:01:35,1,1.2,1,N,237,75,1,6.0,1.0,0.5,1.55,0.0,0.3,9.35
6393312,1,2018-12-22 20:05:35,2018-12-22 20:10:58,1,0.3,1,N,163,48,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
1759081,1,2018-12-07 02:43:27,2018-12-07 02:45:41,1,0.7,1,Y,50,48,1,4.5,0.5,0.5,1.4,0.0,0.3,7.2
1067374,2,2018-12-04 20:16:28,2018-12-04 20:25:39,1,1.28,1,N,234,161,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
5369081,2,2018-12-19 11:40:06,2018-12-19 11:57:53,1,1.56,1,N,233,186,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
3687301,1,2018-12-13 17:17:53,2018-12-13 17:27:37,1,1.8,1,N,262,229,1,8.5,1.0,0.5,1.0,0.0,0.3,11.3
3639188,2,2018-12-13 14:04:30,2018-12-13 14:25:53,1,1.49,1,N,246,230,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
5442882,2,2018-12-19 15:32:29,2018-12-19 15:37:05,1,0.59,1,N,239,239,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
5965640,2,2018-12-21 09:47:40,2018-12-21 09:51:07,1,0.62,1,N,43,143,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
8088002,2,2018-12-31 17:20:09,2018-12-31 17:35:41,1,6.2,1,N,87,140,1,19.0,1.0,0.5,4.16,0.0,0.3,24.96
4447049,2,2018-12-16 00:58:31,2018-12-16 01:33:28,1,8.96,1,N,100,129,1,31.0,0.5,0.5,0.0,5.76,0.3,38.06
157767,2,2018-12-01 14:20:38,2018-12-01 14:52:52,1,5.26,1,N,261,230,1,23.5,0.0,0.5,4.86,0.0,0.3,31.11
1073430,2,2018-12-04 20:58:15,2018-12-04 21:09:29,3,1.88,1,N,234,237,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
4854822,2,2018-12-17 16:10:48,2018-12-17 16:18:51,1,1.28,1,N,45,88,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
67615,1,2018-12-01 08:13:05,2018-12-01 08:19:55,1,1.3,1,N,262,141,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
4899243,2,2018-12-17 19:21:37,2018-12-17 19:37:44,6,2.82,1,N,24,236,1,13.0,1.0,0.5,2.0,0.0,0.3,16.8
7457999,1,2018-12-28 15:10:05,2018-12-28 15:23:31,1,1.4,1,N,163,237,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
5298841,2,2018-12-19 05:36:20,2018-12-19 06:19:15,3,21.3,2,N,143,132,1,52.0,0.0,0.5,11.0,5.76,0.3,69.56
7747898,2,2018-12-29 22:32:19,2018-12-29 22:39:06,1,1.12,1,N,79,249,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
4666940,2,2018-12-16 20:43:55,2018-12-16 20:57:17,1,1.39,1,N,233,186,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5
7179074,1,2018-12-27 11:54:37,2018-12-27 11:59:06,1,0.8,1,N,229,140,4,5.0,0.0,0.5,0.0,0.0,0.3,5.8
4741885,1,2018-12-17 08:00:39,2018-12-17 08:43:02,1,10.9,1,N,249,138,1,37.5,0.0,0.5,7.65,0.0,0.3,45.95
7397221,2,2018-12-28 10:47:18,2018-12-28 10:54:06,1,0.83,1,N,48,50,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84
6130279,1,2018-12-21 20:01:33,2018-12-21 20:09:16,1,0.7,1,N,141,161,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
4811902,2,2018-12-17 13:26:13,2018-12-17 13:56:33,1,4.48,1,N,140,7,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3
2013537,2,2018-12-07 21:41:14,2018-12-07 21:45:17,3,0.89,1,N,239,236,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
290867,2,2018-12-01 22:13:42,2018-12-01 22:31:47,1,2.3,1,N,161,68,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16
3802626,1,2018-12-14 00:58:38,2018-12-14 01:09:32,2,3.0,1,N,164,263,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
812366,1,2018-12-03 21:56:22,2018-12-03 22:17:33,1,4.8,1,N,107,80,1,18.5,0.5,0.5,5.9,0.0,0.3,25.7
8018325,1,2018-12-31 11:42:17,2018-12-31 11:49:40,1,0.9,1,N,263,43,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
2277619,1,2018-12-08 18:35:35,2018-12-08 18:39:17,1,0.7,1,N,238,142,1,4.5,0.0,0.5,2.0,0.0,0.3,7.3
4022607,2,2018-12-14 18:55:24,2018-12-14 19:01:08,1,0.99,1,N,140,236,1,6.0,1.0,0.5,1.56,0.0,0.3,9.36
3721331,2,2018-12-13 19:07:53,2018-12-13 19:29:18,1,2.05,1,N,50,234,1,13.5,1.0,0.5,2.3,0.0,0.3,17.6
5718962,2,2018-12-20 13:36:31,2018-12-20 13:41:24,1,0.56,1,N,236,141,1,5.0,0.0,0.5,1.74,0.0,0.3,7.54
1774162,1,2018-12-07 06:38:30,2018-12-07 07:04:23,1,4.6,1,N,186,75,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
4206053,2,2018-12-15 09:56:06,2018-12-15 10:11:03,1,1.8,1,N,186,224,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
189352,1,2018-12-01 16:57:49,2018-12-01 17:07:03,1,0.9,1,N,114,90,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
3183830,2,2018-12-11 23:50:40,2018-12-11 23:59:42,5,2.0,1,N,230,90,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25
458564,1,2018-12-02 14:13:02,2018-12-02 14:31:53,2,5.7,1,N,68,166,1,20.0,0.0,0.5,2.0,0.0,0.3,22.8
6903860,1,2018-12-25 18:36:55,2018-12-25 18:41:33,2,0.8,1,N,141,237,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
6156859,2,2018-12-21 22:37:11,2018-12-21 22:42:28,1,1.03,1,N,211,79,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
3894962,2,2018-12-14 10:43:05,2018-12-14 10:46:26,2,0.4,1,N,236,236,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
4061575,2,2018-12-14 20:49:45,2018-12-14 21:18:26,1,2.77,1,N,100,113,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16
5505778,2,2018-12-19 19:32:57,2018-12-19 19:34:56,5,0.38,1,N,68,48,1,3.5,1.0,0.5,1.06,0.0,0.3,6.36
1927159,1,2018-12-07 17:20:13,2018-12-07 17:32:56,1,2.6,1,N,237,74,1,11.0,1.0,0.5,1.0,0.0,0.3,13.8
230438,2,2018-12-01 19:36:12,2018-12-01 19:59:19,1,2.82,1,N,68,237,1,16.0,0.0,0.5,5.04,0.0,0.3,21.84
7877531,2,2018-12-30 15:12:03,2018-12-30 15:24:59,1,1.7,1,N,234,170,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
512100,1,2018-12-02 18:35:03,2018-12-02 18:42:12,1,1.6,1,N,239,166,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
125737,2,2018-12-01 12:55:32,2018-12-01 13:00:44,5,0.9,1,N,236,43,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
4423350,2,2018-12-15 23:53:47,2018-12-16 00:01:07,1,0.96,1,N,90,249,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
3225895,2,2018-12-12 07:03:45,2018-12-12 07:11:49,1,1.54,1,N,170,230,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
3683792,2,2018-12-13 17:33:39,2018-12-13 17:38:59,1,0.87,1,N,236,237,1,5.5,1.0,0.5,1.0,0.0,0.3,8.3
6130898,1,2018-12-21 20:08:48,2018-12-21 20:18:18,1,3.0,1,N,229,74,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15
193259,2,2018-12-01 16:52:21,2018-12-01 16:59:48,2,1.31,1,N,238,239,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
734977,2,2018-12-03 17:01:03,2018-12-03 17:06:36,2,0.63,1,N,141,236,1,5.5,1.0,0.5,2.19,0.0,0.3,9.49
3102755,2,2018-12-11 19:23:02,2018-12-11 19:26:35,2,0.51,1,N,41,166,1,4.0,1.0,0.5,1.15,0.0,0.3,6.95
6879997,2,2018-12-25 15:22:44,2018-12-25 16:00:59,1,3.17,1,N,237,68,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56
6037094,2,2018-12-21 14:48:37,2018-12-21 15:59:03,1,12.34,1,N,230,138,1,48.5,0.0,0.5,10.0,5.76,0.3,65.06
4121507,2,2018-12-15 00:42:13,2018-12-15 00:51:06,2,0.54,1,N,88,209,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
3614238,1,2018-12-13 13:10:39,2018-12-13 13:19:55,1,0.5,1,N,186,68,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
5735475,2,2018-12-20 14:00:37,2018-12-20 14:31:30,2,4.88,1,N,166,162,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76
2295737,2,2018-12-08 19:28:29,2018-12-08 19:59:11,1,4.7,1,N,211,17,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3
1517698,2,2018-12-06 10:13:08,2018-12-06 10:31:39,1,3.02,1,N,143,263,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
5674254,1,2018-12-20 10:15:38,2018-12-20 10:20:35,1,0.4,1,N,229,141,1,5.0,0.0,0.5,0.29,0.0,0.3,6.09
1433697,2,2018-12-05 23:58:03,2018-12-06 00:15:03,1,2.26,1,N,163,68,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96
545105,2,2018-12-02 20:02:43,2018-12-02 20:13:11,1,1.66,1,N,186,114,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
6989533,1,2018-12-26 11:57:45,2018-12-26 12:05:19,1,0.9,1,N,230,142,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2978604,2,2018-12-11 10:46:41,2018-12-11 11:10:52,1,1.03,1,N,161,230,1,14.5,0.0,0.5,3.82,0.0,0.3,19.12
6396562,1,2018-12-22 20:29:54,2018-12-22 20:40:25,1,1.1,1,N,230,170,1,8.0,0.5,0.5,5.0,0.0,0.3,14.3
4458864,1,2018-12-16 02:32:45,2018-12-16 02:34:31,1,0.8,1,N,141,263,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8
3795165,2,2018-12-13 23:07:40,2018-12-13 23:21:07,1,0.87,1,N,164,164,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
4776402,2,2018-12-17 11:44:25,2018-12-17 11:46:18,5,0.27,1,N,263,236,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2537017,2,2018-12-09 16:57:27,2018-12-09 17:01:27,1,0.72,1,N,238,43,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
7665235,4,2018-12-29 15:02:52,2018-12-29 15:10:07,1,0.49,1,N,231,144,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
