,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1846613,1,2018-12-07 11:37:47,2018-12-07 11:40:43,1,0.4,1,N,236,236,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
6811286,1,2018-12-24 23:43:04,2018-12-24 23:49:42,1,1.8,1,N,107,232,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
1591632,1,2018-12-06 15:46:45,2018-12-06 16:06:46,1,2.5,1,N,141,239,1,14.0,0.0,0.5,3.7,0.0,0.3,18.5
4228631,1,2018-12-15 12:55:46,2018-12-15 13:05:52,1,1.8,1,N,236,161,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
6771137,2,2018-12-24 18:29:49,2018-12-25 18:27:06,1,1.95,1,N,142,236,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3
5373052,2,2018-12-19 11:13:48,2018-12-19 11:20:25,2,1.33,1,N,239,151,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
260559,1,2018-12-01 20:47:17,2018-12-01 21:00:30,4,2.3,1,N,113,13,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
2950296,2,2018-12-11 08:49:31,2018-12-11 08:55:03,1,1.04,1,N,238,166,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
402622,2,2018-12-02 11:53:18,2018-12-02 12:02:47,1,1.84,1,N,239,43,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
3789202,1,2018-12-13 23:09:19,2018-12-13 23:17:56,1,1.2,1,N,142,48,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
1004250,1,2018-12-04 16:27:29,2018-12-04 16:32:07,4,0.2,1,N,231,261,1,4.0,1.0,0.5,1.0,0.0,0.3,6.8
5345642,2,2018-12-19 09:28:05,2018-12-19 09:36:31,1,0.94,1,N,236,237,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
1013659,2,2018-12-04 17:20:07,2018-12-04 17:35:26,2,1.4,1,N,68,142,1,11.0,1.0,0.5,2.56,0.0,0.3,15.36
4668649,2,2018-12-16 20:58:47,2018-12-16 21:05:39,1,1.41,1,N,170,107,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
8112131,2,2018-12-31 19:01:53,2018-12-31 19:13:22,1,1.82,1,N,114,224,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
3705476,2,2018-12-13 18:03:14,2018-12-13 18:15:47,1,1.38,1,N,4,113,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96
7988627,1,2018-12-31 08:23:55,2018-12-31 08:42:26,1,2.7,1,N,166,244,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
7173826,2,2018-12-27 10:03:08,2018-12-27 10:08:26,2,1.04,1,N,137,233,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
6659076,2,2018-12-24 09:09:42,2018-12-24 09:16:05,5,0.87,1,N,48,246,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
179471,1,2018-12-01 16:51:16,2018-12-01 16:57:21,2,1.1,1,N,162,170,1,6.0,0.0,0.5,3.0,0.0,0.3,9.8
4691894,1,2018-12-16 22:58:20,2018-12-16 23:03:21,1,1.1,1,N,186,230,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
8474,1,2018-12-01 00:42:57,2018-12-01 00:59:13,2,1.5,1,N,230,170,1,11.5,0.5,0.5,2.0,0.0,0.3,14.8
1427232,2,2018-12-05 23:18:21,2018-12-05 23:21:59,1,1.33,1,N,229,263,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
845448,2,2018-12-04 01:38:53,2018-12-04 01:42:36,1,1.04,1,N,48,68,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
5639332,1,2018-12-20 08:28:40,2018-12-20 08:34:56,1,0.7,1,N,79,4,1,6.0,0.0,0.5,2.0,0.0,0.3,8.8
3065448,2,2018-12-11 16:41:19,2018-12-11 17:10:56,1,2.0,1,N,170,142,1,17.5,1.0,0.5,4.82,0.0,0.3,24.12
2758015,2,2018-12-10 15:44:41,2018-12-10 16:05:18,1,1.67,1,N,164,163,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
4356507,2,2018-12-15 19:36:19,2018-12-15 19:51:16,1,2.91,1,N,143,236,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
19605,1,2018-12-01 01:48:29,2018-12-01 02:07:16,1,6.2,1,N,229,198,1,20.5,0.5,0.5,4.35,0.0,0.3,26.15
3891792,1,2018-12-14 10:37:07,2018-12-14 10:51:34,1,0.0,1,N,163,186,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
5051646,1,2018-12-18 10:42:51,2018-12-18 10:46:18,1,0.9,1,N,75,74,1,5.0,0.0,0.0,1.55,0.0,0.3,6.85
5452211,1,2018-12-19 16:32:17,2018-12-19 16:42:16,1,1.5,1,N,75,238,1,8.5,1.0,0.0,1.0,0.0,0.3,10.8
7655301,2,2018-12-29 14:09:28,2018-12-29 14:29:28,1,1.93,1,N,186,50,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
1032486,1,2018-12-04 18:51:04,2018-12-04 18:58:27,1,0.9,1,N,236,262,1,6.5,1.0,0.5,1.65,0.0,0.3,9.95
167891,1,2018-12-01 15:54:26,2018-12-01 16:11:59,1,5.2,1,N,116,48,1,18.5,0.0,0.5,3.85,0.0,0.3,23.15
682318,1,2018-12-03 13:26:00,2018-12-03 13:44:47,1,1.4,1,N,68,230,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
7983088,2,2018-12-31 06:39:41,2018-12-31 07:03:23,1,12.73,1,N,230,138,1,36.5,0.0,0.5,8.61,5.76,0.3,51.67
7714035,2,2018-12-29 19:13:00,2018-12-29 19:23:09,1,1.94,1,N,151,142,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
6245927,2,2018-12-22 10:22:16,2018-12-22 10:37:50,6,2.97,1,N,237,234,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
1955083,1,2018-12-07 18:01:03,2018-12-07 18:11:09,2,2.0,1,N,262,75,1,9.5,1.0,0.5,1.5,0.0,0.3,12.8
5591635,4,2018-12-20 00:23:10,2018-12-20 00:32:26,1,1.79,1,N,249,100,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8
7884966,2,2018-12-30 16:55:36,2018-12-30 17:01:50,5,1.36,1,N,237,239,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
11381,2,2018-12-01 00:21:25,2018-12-01 00:45:58,1,6.08,1,N,140,231,1,22.0,0.5,0.5,0.0,0.0,0.3,23.3
1821081,2,2018-12-07 10:56:49,2018-12-07 11:01:53,2,0.98,1,N,236,43,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
6703974,1,2018-12-24 13:01:13,2018-12-24 13:43:31,1,27.8,2,N,261,132,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26
4883182,1,2018-12-17 18:27:12,2018-12-17 18:48:50,1,2.4,1,N,161,236,1,15.0,1.0,0.5,3.35,0.0,0.3,20.15
2142237,2,2018-12-08 10:03:16,2018-12-08 10:12:08,1,1.81,1,N,144,234,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
3518105,2,2018-12-13 06:43:16,2018-12-13 06:52:44,2,2.65,1,N,107,141,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
1842664,1,2018-12-07 11:06:53,2018-12-07 11:11:05,1,0.7,1,N,141,140,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
6338144,2,2018-12-22 16:33:05,2018-12-22 16:40:26,1,2.03,1,N,231,87,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
7202832,2,2018-12-27 13:37:22,2018-12-27 13:42:17,3,0.7,1,N,261,231,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
7004438,1,2018-12-26 13:45:19,2018-12-26 14:11:26,1,3.6,1,N,24,161,1,18.5,0.0,0.5,3.85,0.0,0.3,23.15
4989957,1,2018-12-18 04:21:03,2018-12-18 04:43:01,2,10.5,1,N,163,138,2,31.0,0.5,0.5,0.0,5.76,0.3,38.06
5542057,1,2018-12-19 21:35:28,2018-12-19 21:37:35,1,0.3,1,N,151,238,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
8151907,2,2018-12-31 21:18:08,2018-12-31 21:28:37,1,1.28,1,N,186,170,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
1358840,1,2018-12-05 19:31:34,2018-12-05 19:55:44,1,2.9,1,N,161,239,2,16.5,1.0,0.5,0.0,0.0,0.3,18.3
3939697,2,2018-12-14 13:20:27,2018-12-14 14:29:09,1,15.54,1,N,246,205,1,53.5,0.0,0.5,0.0,5.76,0.3,60.06
