,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
4426261,1,2018-12-16 00:40:35,2018-12-16 00:42:59,1,0.7,1,N,236,75,1,4.0,0.5,0.5,1.0,0.0,0.3,6.3
7091895,1,2018-12-26 20:51:08,2018-12-26 20:57:14,3,1.1,1,N,230,143,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
1934924,2,2018-12-07 17:02:59,2018-12-07 17:08:26,6,0.74,1,N,90,246,1,5.5,1.0,0.5,1.46,0.0,0.3,8.76
3882061,2,2018-12-14 09:25:54,2018-12-14 09:36:18,5,1.1,1,N,140,237,1,8.0,0.0,0.5,1.32,0.0,0.3,10.12
5240617,2,2018-12-18 21:27:09,2018-12-18 21:31:41,1,0.66,1,N,161,229,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
285433,2,2018-12-01 22:05:44,2018-12-01 22:21:57,1,2.92,1,N,230,238,1,12.5,0.5,0.5,1.2,0.0,0.3,15.0
2329951,1,2018-12-08 21:58:20,2018-12-08 22:15:19,1,4.7,1,N,236,4,1,16.5,0.5,0.5,4.45,0.0,0.3,22.25
6105210,1,2018-12-21 18:28:30,2018-12-21 18:36:31,1,1.6,1,N,186,114,1,7.5,1.0,0.5,1.0,0.0,0.3,10.3
354063,2,2018-12-02 03:39:00,2018-12-02 03:58:28,1,4.79,1,N,158,162,1,17.5,0.5,0.5,3.76,0.0,0.3,22.56
937392,2,2018-12-04 12:26:25,2018-12-04 12:42:25,1,0.9,1,N,137,170,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
1428262,2,2018-12-05 23:55:26,2018-12-06 00:03:50,1,1.11,1,N,107,148,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2488054,2,2018-12-09 13:50:29,2018-12-09 14:01:29,1,0.91,1,N,230,186,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2544408,2,2018-12-09 16:25:20,2018-12-09 16:35:37,1,1.73,1,N,166,41,1,9.0,0.0,0.5,1.2,0.0,0.3,11.0
6064244,2,2018-12-21 16:24:13,2018-12-21 16:39:15,1,2.31,1,N,234,229,2,11.0,1.0,0.5,0.0,0.0,0.3,12.8
387577,1,2018-12-02 10:53:39,2018-12-02 10:59:20,1,0.9,1,N,143,142,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
7867227,2,2018-12-30 14:43:34,2018-12-30 14:51:58,1,1.35,1,N,164,162,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2476322,2,2018-12-09 12:52:54,2018-12-09 13:25:12,1,7.93,1,N,186,33,2,28.5,0.0,0.5,0.0,0.0,0.3,29.3
3977132,1,2018-12-14 16:45:19,2018-12-14 16:50:49,1,1.2,1,N,239,151,1,6.0,1.0,0.5,1.55,0.0,0.3,9.35
2666818,2,2018-12-10 08:41:36,2018-12-10 09:07:05,1,2.81,1,N,249,161,1,17.0,0.0,0.5,2.67,0.0,0.3,20.47
5963478,1,2018-12-21 09:47:38,2018-12-21 09:57:50,1,0.7,1,N,186,161,1,7.5,0.0,0.5,2.05,0.0,0.3,10.35
4786849,2,2018-12-17 11:09:14,2018-12-17 11:14:29,2,0.69,1,N,162,229,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
5322697,2,2018-12-19 08:58:01,2018-12-19 09:06:04,1,0.96,1,N,236,237,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
935829,1,2018-12-04 12:17:29,2018-12-04 12:31:42,1,2.0,1,N,249,246,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
7091016,1,2018-12-26 20:25:37,2018-12-26 20:36:25,1,2.7,1,N,148,25,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15
6856673,2,2018-12-25 12:59:52,2018-12-25 13:10:34,2,0.98,1,N,43,230,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
3921726,1,2018-12-14 12:12:22,2018-12-14 12:27:03,1,1.1,1,N,170,113,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
3340895,2,2018-12-12 15:20:48,2018-12-12 15:36:04,2,1.77,1,N,234,233,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75
7590204,2,2018-12-29 08:50:00,2018-12-29 08:55:37,1,1.83,1,N,170,114,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
5233515,1,2018-12-18 21:28:09,2018-12-18 21:34:19,2,0.9,1,N,186,170,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
995500,2,2018-12-04 15:06:31,2018-12-04 15:35:44,1,2.55,1,N,236,164,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3
4775018,2,2018-12-17 10:11:55,2018-12-17 10:45:05,1,13.96,3,N,158,1,2,58.5,0.0,0.0,0.0,10.5,0.3,69.3
6345955,2,2018-12-22 17:27:44,2018-12-23 00:00:00,6,0.85,1,N,43,236,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
5794532,2,2018-12-20 18:17:07,2018-12-20 18:20:57,1,0.45,1,N,236,236,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56
5624433,2,2018-12-20 07:48:26,2018-12-20 08:05:19,1,3.42,1,N,186,13,1,14.5,0.0,0.5,2.0,0.0,0.3,17.3
