,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
7176203,2,2018-12-27 11:27:25,2018-12-27 11:45:35,1,3.49,1,N,141,114,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
3310521,2,2018-12-12 12:58:55,2018-12-12 13:17:03,4,2.4,1,N,141,238,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
6939459,2,2018-12-25 23:41:17,2018-12-25 23:55:32,1,3.34,1,N,261,170,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76
5487877,1,2018-12-19 18:06:34,2018-12-19 18:19:19,1,2.2,1,N,48,239,1,11.0,1.0,0.5,2.55,0.0,0.3,15.35
6600102,1,2018-12-23 20:25:52,2018-12-23 20:35:05,1,1.7,1,N,229,142,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75
4546720,2,2018-12-16 12:33:51,2018-12-16 12:50:46,2,2.19,1,N,161,142,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
5655274,2,2018-12-20 09:08:04,2018-12-20 09:25:42,1,1.92,1,N,236,161,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
1912908,1,2018-12-07 16:35:43,2018-12-07 16:35:59,2,0.0,5,N,230,230,2,0.01,0.0,0.0,0.0,0.0,0.3,0.31
7280782,1,2018-12-27 18:44:26,2018-12-27 19:03:22,1,2.5,1,N,186,114,1,13.0,1.0,0.5,2.5,0.0,0.3,17.3
7749806,1,2018-12-29 22:12:19,2018-12-29 22:20:47,1,1.0,1,N,79,249,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
4507672,2,2018-12-16 10:56:46,2018-12-16 10:59:55,1,0.67,1,N,170,233,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
1675052,2,2018-12-06 20:31:43,2018-12-06 20:49:08,2,2.29,1,N,229,79,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
5166556,2,2018-12-18 17:43:37,2018-12-18 18:02:17,1,2.16,1,N,114,87,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76
898111,1,2018-12-04 09:35:17,2018-12-04 09:41:07,2,0.5,1,N,141,229,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
5156229,1,2018-12-18 17:57:56,2018-12-18 18:01:33,1,0.4,1,N,41,41,1,4.0,1.0,0.5,0.5,0.0,0.3,6.3
3513602,2,2018-12-13 05:52:42,2018-12-13 05:54:06,5,0.5,1,N,90,186,1,3.5,0.5,0.5,1.2,0.0,0.3,6.0
3810968,4,2018-12-14 00:26:07,2018-12-14 00:37:19,1,1.5,1,N,231,79,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
3341225,2,2018-12-12 15:03:50,2018-12-12 15:24:01,1,5.19,1,N,249,238,1,18.5,0.0,0.5,1.93,0.0,0.3,21.23
4506223,1,2018-12-16 10:15:00,2018-12-16 10:20:36,2,1.3,1,N,263,140,1,6.5,0.0,0.5,1.7,0.0,0.3,9.0
1728117,1,2018-12-06 23:19:53,2018-12-06 23:53:57,1,3.9,1,N,144,112,1,24.0,0.5,0.5,5.05,0.0,0.3,30.35
453069,1,2018-12-02 14:14:47,2018-12-02 14:35:01,1,9.2,1,N,107,138,1,26.5,0.0,0.5,5.5,5.76,0.3,38.56
238719,2,2018-12-01 19:23:12,2018-12-01 20:09:06,1,4.62,1,N,236,79,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96
4021002,1,2018-12-14 18:21:30,2018-12-14 18:33:22,2,1.7,1,N,140,236,1,9.5,1.0,0.5,2.25,0.0,0.3,13.55
4763550,1,2018-12-17 09:56:00,2018-12-17 10:02:03,1,0.9,1,N,239,142,1,6.0,0.0,0.5,1.02,0.0,0.3,7.82
4394524,2,2018-12-15 22:49:18,2018-12-15 22:58:59,1,1.34,1,N,234,162,1,8.0,0.5,0.5,2.32,0.0,0.3,11.62
4636281,1,2018-12-16 18:39:44,2018-12-16 19:03:19,1,2.1,1,N,164,48,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95
4489808,1,2018-12-16 08:05:02,2018-12-16 08:13:25,1,2.5,1,N,41,237,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
837862,2,2018-12-03 23:22:14,2018-12-03 23:29:46,1,1.18,1,N,249,231,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
7603652,1,2018-12-29 10:06:39,2018-12-29 10:15:26,1,1.3,1,N,161,48,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
5224894,2,2018-12-18 20:08:21,2018-12-18 20:14:29,1,0.53,1,N,158,249,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
5924193,2,2018-12-21 06:36:38,2018-12-21 06:49:19,1,2.17,1,N,239,236,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
231068,1,2018-12-01 19:17:12,2018-12-01 19:33:23,1,2.4,1,N,186,231,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
1137251,2,2018-12-05 00:24:24,2018-12-05 00:38:55,2,2.6,1,N,163,246,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96
5571291,2,2018-12-19 23:03:07,2018-12-19 23:09:00,3,1.0,1,N,113,211,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
6203642,2,2018-12-22 02:27:05,2018-12-22 02:32:24,4,1.66,1,N,74,263,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
2971446,2,2018-12-11 10:55:58,2018-12-11 11:06:24,2,1.54,1,N,236,239,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1328225,2,2018-12-05 18:09:19,2018-12-05 18:13:56,1,0.91,1,N,75,263,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
1898399,1,2018-12-07 15:00:28,2018-12-07 15:11:54,0,1.4,1,N,239,43,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
201047,2,2018-12-01 17:39:09,2018-12-01 18:00:44,6,2.33,1,N,161,140,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2545776,1,2018-12-09 17:28:28,2018-12-09 17:31:35,2,0.4,1,N,238,238,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
6669645,2,2018-12-24 10:43:08,2018-12-24 10:54:30,2,1.56,1,N,164,163,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
7703233,1,2018-12-29 18:33:22,2018-12-29 18:33:35,1,0.0,1,N,249,249,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3
6638888,1,2018-12-24 04:00:46,2018-12-24 04:28:20,1,6.8,1,N,246,17,1,24.5,0.5,0.5,5.0,0.0,0.3,30.8
4299864,1,2018-12-15 16:02:46,2018-12-15 16:07:18,2,0.5,1,N,239,239,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
4656172,2,2018-12-16 19:04:45,2018-12-16 19:07:52,1,0.73,1,N,239,238,1,4.5,0.0,0.5,0.7,0.0,0.3,6.0
