,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
8004005,2,2018-12-31 10:49:29,2018-12-31 10:55:08,3,1.04,1,N,233,164,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
3502597,2,2018-12-13 01:15:07,2018-12-13 01:24:28,1,2.17,1,N,163,239,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
5397021,2,2018-12-19 12:06:12,2018-12-19 12:11:27,1,0.78,1,N,236,236,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
199275,1,2018-12-01 17:02:17,2018-12-01 17:05:35,2,0.6,1,N,263,262,1,4.5,0.0,0.5,1.55,0.0,0.3,6.85
246728,1,2018-12-01 19:03:33,2018-12-01 19:34:00,1,1.3,1,N,186,162,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
5038954,1,2018-12-18 09:46:00,2018-12-18 10:07:53,2,1.0,1,N,246,164,1,13.5,0.0,0.5,2.85,0.0,0.3,17.15
3673770,2,2018-12-13 17:51:03,2018-12-13 17:55:46,1,0.86,1,N,236,140,1,5.5,1.0,0.5,2.19,0.0,0.3,9.49
390124,1,2018-12-02 10:38:48,2018-12-02 11:02:41,1,2.6,1,N,141,68,1,15.5,0.0,0.5,3.25,0.0,0.3,19.55
3516894,1,2018-12-13 06:32:07,2018-12-13 06:36:24,1,0.9,1,N,79,4,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
524679,2,2018-12-02 19:12:20,2018-12-02 19:26:55,2,1.01,1,N,186,230,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
4468507,2,2018-12-16 03:10:12,2018-12-16 03:28:14,1,4.83,1,N,164,7,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96
6996794,1,2018-12-26 12:58:34,2018-12-26 13:30:23,3,11.8,1,N,230,31,1,36.0,0.0,0.5,3.0,0.0,0.3,39.8
6467250,1,2018-12-23 07:58:53,2018-12-23 08:03:25,1,1.8,1,N,74,236,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
3405393,1,2018-12-12 19:57:21,2018-12-12 20:18:59,1,2.7,1,N,163,238,1,15.5,0.5,0.5,4.2,0.0,0.3,21.0
511217,2,2018-12-02 19:02:39,2018-12-02 19:11:01,1,1.2,1,N,170,163,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38
7224735,4,2018-12-27 14:14:48,2018-12-27 14:21:55,1,0.51,1,N,170,170,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
5650190,1,2018-12-20 09:06:38,2018-12-20 09:29:50,1,1.5,1,N,161,140,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
4878801,1,2018-12-17 17:37:26,2018-12-17 17:41:11,1,0.6,1,N,148,79,1,4.5,1.0,0.5,1.25,0.0,0.3,7.55
6312776,2,2018-12-22 14:49:50,2018-12-22 15:02:46,1,1.83,1,N,229,142,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3596883,2,2018-12-13 11:09:05,2018-12-13 11:56:10,1,3.63,1,N,143,107,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96
4796061,1,2018-12-17 12:01:47,2018-12-17 12:15:54,1,2.2,1,N,161,262,1,11.0,0.0,0.5,1.18,0.0,0.3,12.98
1530453,1,2018-12-06 11:44:38,2018-12-06 11:52:52,1,0.7,1,N,234,107,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
5975509,1,2018-12-21 10:04:13,2018-12-21 10:17:57,1,1.4,1,N,186,113,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
7429982,1,2018-12-28 13:42:27,2018-12-28 13:56:33,1,0.8,1,N,161,230,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
5232361,1,2018-12-18 21:45:55,2018-12-18 21:49:41,1,1.2,1,N,141,236,1,5.5,0.5,0.5,2.0,0.0,0.3,8.8
5754304,2,2018-12-20 15:20:40,2018-12-20 15:57:17,1,3.32,1,N,234,141,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8
6990786,2,2018-12-26 11:23:48,2018-12-26 11:35:21,1,1.84,1,N,79,232,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
1283658,2,2018-12-05 15:35:45,2018-12-05 15:42:26,1,0.94,1,N,234,114,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8
337366,2,2018-12-02 01:31:00,2018-12-02 01:37:58,1,1.43,1,N,144,113,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
2335489,2,2018-12-08 22:55:48,2018-12-08 22:59:46,1,1.39,1,N,140,262,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
8089041,2,2018-12-31 17:18:13,2018-12-31 17:25:34,3,1.1,1,N,236,141,1,7.0,1.0,0.5,2.0,0.0,0.3,10.8
1817225,2,2018-12-07 09:06:32,2018-12-07 09:11:48,1,0.6,1,N,162,170,1,5.5,0.0,0.5,0.94,0.0,0.3,7.24
7693292,1,2018-12-29 17:33:41,2018-12-29 17:52:50,4,1.0,1,N,234,164,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
6807143,1,2018-12-24 22:09:34,2018-12-24 22:14:31,2,1.1,1,N,140,229,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
5040712,1,2018-12-18 09:42:13,2018-12-18 10:15:44,1,8.0,1,N,163,231,1,30.5,0.0,0.5,6.25,0.0,0.3,37.55
1440639,2,2018-12-06 01:07:34,2018-12-06 01:14:01,1,0.85,1,N,114,79,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
7563562,2,2018-12-29 01:42:47,2018-12-29 01:47:59,1,1.84,1,N,232,256,1,7.5,0.5,0.5,2.0,0.0,0.3,10.8
39698,2,2018-12-01 03:27:06,2018-12-01 03:36:23,1,2.1,1,N,144,224,1,9.0,0.5,0.5,0.01,0.0,0.3,10.31
1935607,2,2018-12-07 17:35:09,2018-12-07 17:51:01,1,1.8,1,N,233,234,2,11.0,1.0,0.5,0.0,0.0,0.3,12.8
299332,2,2018-12-01 23:21:36,2018-12-01 23:39:03,1,0.83,1,N,161,230,1,11.0,0.5,0.5,0.0,0.0,0.3,12.3
7651897,1,2018-12-29 14:56:38,2018-12-29 15:07:47,2,1.3,1,N,163,142,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
7704017,2,2018-12-29 18:57:24,2018-12-30 18:36:39,3,4.77,1,N,261,48,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3
3362088,2,2018-12-12 16:37:16,2018-12-12 16:46:14,1,0.68,1,N,237,262,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
8015716,2,2018-12-31 11:15:18,2018-12-31 11:20:49,2,1.56,1,N,229,107,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
791527,2,2018-12-03 20:05:00,2018-12-03 20:10:13,1,0.85,1,N,143,48,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
7278720,2,2018-12-27 18:17:10,2018-12-27 19:22:18,3,15.48,3,N,170,1,1,75.0,1.0,0.0,17.76,12.5,0.3,106.56
7698556,2,2018-12-29 17:20:48,2018-12-29 17:27:10,3,1.42,1,N,237,263,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
5153776,2,2018-12-18 17:16:14,2018-12-18 17:25:37,1,1.57,1,N,166,238,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36
1507835,1,2018-12-06 10:19:40,2018-12-06 10:25:35,1,0.4,1,N,68,100,1,5.5,0.0,0.5,1.55,0.0,0.3,7.85
7540992,2,2018-12-28 22:12:16,2018-12-28 22:25:46,2,5.59,1,N,244,239,1,18.0,0.5,0.5,2.0,0.0,0.3,21.3
721845,2,2018-12-03 16:09:48,2018-12-03 16:16:49,1,1.4,1,N,79,233,1,7.0,1.0,0.5,2.2,0.0,0.3,11.0
7271080,2,2018-12-27 18:49:11,2018-12-27 19:01:22,1,1.18,1,N,170,234,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36
6735371,2,2018-12-24 16:00:48,2018-12-24 16:01:14,1,0.0,1,N,246,246,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3
6402471,2,2018-12-22 21:39:06,2018-12-22 21:58:55,1,5.18,1,N,229,129,1,18.5,0.5,0.5,3.0,0.0,0.3,22.8
4578356,1,2018-12-16 14:52:15,2018-12-16 15:00:11,1,1.7,1,N,50,246,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
7702669,2,2018-12-29 18:31:49,2018-12-29 18:37:30,2,0.88,1,N,142,239,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
668413,2,2018-12-03 12:15:07,2018-12-03 12:25:37,1,0.87,1,N,170,161,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1636188,2,2018-12-06 18:53:29,2018-12-06 19:27:25,6,4.49,1,N,79,236,1,23.0,1.0,0.5,3.5,0.0,0.3,28.3
7798647,2,2018-12-30 04:36:30,2018-12-30 04:42:48,1,1.64,1,N,163,170,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
3534528,2,2018-12-13 07:43:15,2018-12-13 07:51:43,1,2.09,1,N,43,230,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
884015,2,2018-12-04 08:15:51,2018-12-04 08:25:19,1,1.41,1,N,140,162,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
636184,2,2018-12-03 10:12:24,2018-12-03 10:28:56,1,1.6,1,N,239,230,1,11.5,0.0,0.5,3.69,0.0,0.3,15.99
7932039,1,2018-12-30 20:53:49,2018-12-30 21:06:23,2,2.8,1,N,142,41,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95
4686283,2,2018-12-16 21:11:55,2018-12-16 21:15:38,6,0.65,1,N,107,107,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
2328553,2,2018-12-08 21:57:07,2018-12-08 22:16:50,1,0.72,1,N,45,148,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56
3479180,1,2018-12-12 23:09:49,2018-12-12 23:19:01,1,1.0,1,N,161,48,1,7.5,0.5,0.5,2.2,0.0,0.3,11.0
6356945,2,2018-12-22 17:54:34,2018-12-22 18:01:57,2,1.08,1,N,107,114,1,7.0,0.0,0.5,1.17,0.0,0.3,8.97
3572303,2,2018-12-13 10:18:37,2018-12-13 10:37:57,1,8.73,1,N,141,138,1,25.5,0.0,0.5,4.81,5.76,0.3,36.87
920258,2,2018-12-04 10:22:27,2018-12-04 10:32:31,1,1.1,1,N,113,234,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
6283900,2,2018-12-22 13:49:16,2018-12-22 13:54:45,1,1.09,1,N,114,249,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
936871,2,2018-12-04 12:00:59,2018-12-04 12:09:52,4,1.64,1,N,87,148,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1323633,2,2018-12-05 17:03:37,2018-12-05 17:11:44,1,0.56,1,N,236,263,1,6.5,1.0,0.5,2.08,0.0,0.3,10.38
8011628,2,2018-12-31 11:08:53,2018-12-31 11:13:07,1,0.81,1,N,113,234,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
4733179,2,2018-12-17 07:02:09,2018-12-17 07:05:28,1,0.67,1,N,48,230,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
4034307,2,2018-12-14 19:43:56,2018-12-14 19:55:44,1,1.12,1,N,186,246,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96
1973647,2,2018-12-07 19:52:01,2018-12-07 20:05:12,2,1.9,1,N,236,237,2,10.5,1.0,0.5,0.0,0.0,0.3,12.3
4945738,2,2018-12-17 21:53:10,2018-12-17 21:59:37,2,1.82,1,N,13,158,1,8.0,0.5,0.5,0.93,0.0,0.3,10.23
124520,2,2018-12-01 12:14:33,2018-12-01 12:38:52,2,4.29,1,N,74,142,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
4285774,2,2018-12-15 15:13:44,2018-12-15 15:25:47,1,0.84,1,N,163,170,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
5263042,2,2018-12-18 22:18:05,2018-12-18 22:36:16,2,2.24,1,N,231,148,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
672137,1,2018-12-03 12:03:54,2018-12-03 12:15:55,1,1.2,1,N,142,239,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
6057129,1,2018-12-21 15:58:45,2018-12-21 16:26:29,1,5.2,1,N,143,231,1,21.0,1.0,0.5,4.55,0.0,0.3,27.35
7146716,1,2018-12-27 07:48:51,2018-12-27 07:58:53,1,2.3,1,N,262,162,1,10.0,0.0,0.5,2.5,0.0,0.3,13.3
4766255,2,2018-12-17 10:48:25,2018-12-17 11:00:05,1,1.9,1,N,48,90,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
258032,1,2018-12-01 20:29:00,2018-12-01 20:32:39,1,0.6,1,N,143,142,1,4.5,0.5,0.5,1.5,0.0,0.3,7.3
5465346,2,2018-12-19 17:23:10,2018-12-19 17:24:59,5,0.28,1,N,163,142,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3
5730345,2,2018-12-20 14:54:38,2018-12-20 15:09:33,2,1.08,1,N,90,164,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
4297292,1,2018-12-15 16:05:05,2018-12-15 16:26:42,1,3.2,1,N,163,246,1,15.5,0.0,0.5,1.63,0.0,0.3,17.93
31880,1,2018-12-01 02:33:15,2018-12-01 02:43:31,1,2.2,1,N,237,48,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
5618252,2,2018-12-20 07:38:45,2018-12-20 07:50:32,6,1.55,1,N,48,162,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
4910677,1,2018-12-17 19:10:10,2018-12-17 19:27:22,1,1.3,1,N,234,224,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3
1548001,2,2018-12-06 12:03:27,2018-12-06 12:24:13,1,6.51,1,N,141,12,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8
4769662,2,2018-12-17 10:27:03,2018-12-17 11:19:03,4,12.65,1,N,237,138,1,45.5,0.0,0.5,13.02,5.76,0.3,65.08
6734153,1,2018-12-24 15:12:20,2018-12-24 15:29:38,0,2.4,1,N,79,186,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55
1282230,2,2018-12-05 15:09:02,2018-12-05 15:24:56,1,1.46,1,N,158,13,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
5740209,2,2018-12-20 15:01:02,2018-12-20 15:10:44,2,1.21,1,N,162,141,1,8.0,0.0,0.5,1.32,0.0,0.3,10.12
7328922,2,2018-12-27 23:52:02,2018-12-27 23:56:00,1,1.4,1,N,211,107,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
4187138,2,2018-12-15 09:30:31,2018-12-15 09:55:39,1,5.91,1,N,151,226,1,22.0,0.0,0.5,5.2,0.0,0.3,28.0
749493,1,2018-12-03 18:48:38,2018-12-03 18:57:25,2,1.6,1,N,230,143,1,8.0,1.0,0.5,1.95,0.0,0.3,11.75
4872122,1,2018-12-17 17:06:06,2018-12-17 17:10:18,1,0.5,1,N,229,237,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
1777825,2,2018-12-07 07:14:08,2018-12-07 07:29:24,1,2.93,1,N,238,140,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
653052,2,2018-12-03 11:29:50,2018-12-03 11:31:46,3,0.38,1,N,236,236,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
3994491,1,2018-12-14 17:46:42,2018-12-14 17:54:17,2,1.9,1,N,186,231,1,8.0,1.0,0.5,2.9,0.0,0.3,12.7
550552,2,2018-12-02 21:42:51,2018-12-02 21:49:49,1,2.03,1,N,148,256,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8
1002583,1,2018-12-04 16:46:56,2018-12-04 17:12:29,2,1.7,1,N,170,237,1,15.5,1.0,0.5,3.45,0.0,0.3,20.75
2013928,4,2018-12-07 21:49:59,2018-12-07 22:01:36,1,1.06,1,N,161,162,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
5983382,1,2018-12-21 10:04:19,2018-12-21 10:15:30,1,1.1,1,N,246,48,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
478721,1,2018-12-02 15:52:59,2018-12-02 15:56:31,1,0.5,1,N,237,237,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
708862,1,2018-12-03 15:32:47,2018-12-03 15:52:30,1,3.9,1,N,161,74,1,15.0,0.0,0.5,0.0,0.0,0.3,15.8
3737707,2,2018-12-13 20:42:36,2018-12-13 20:48:03,2,1.76,1,N,263,75,1,7.0,0.5,0.5,0.0,0.0,0.3,8.3
7324304,2,2018-12-27 22:04:54,2018-12-27 22:32:16,1,9.17,1,N,144,41,1,29.5,0.5,0.5,5.5,0.0,0.3,36.3
2872287,2,2018-12-10 21:38:11,2018-12-10 22:15:07,1,11.27,1,N,142,89,1,35.5,0.5,0.5,7.36,0.0,0.3,44.16
5633010,2,2018-12-20 08:53:26,2018-12-20 09:06:14,1,2.74,1,N,142,166,1,11.0,0.0,0.5,1.77,0.0,0.3,13.57
7419434,2,2018-12-28 12:23:46,2018-12-28 12:35:22,5,3.5,1,N,262,137,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
3306446,1,2018-12-12 13:00:26,2018-12-12 13:36:34,2,6.1,1,N,232,246,1,26.5,0.0,0.5,5.45,0.0,0.3,32.75
3197218,2,2018-12-12 01:03:44,2018-12-12 01:10:47,5,2.18,1,N,125,170,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8
5340107,2,2018-12-19 09:16:36,2018-12-19 09:29:48,1,2.0,1,N,151,143,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2695451,2,2018-12-10 10:09:32,2018-12-10 10:27:55,1,2.45,1,N,230,249,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2612778,2,2018-12-09 22:45:39,2018-12-09 22:56:51,6,3.88,1,N,263,137,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36
1302204,2,2018-12-05 16:33:53,2018-12-05 16:43:50,1,2.51,1,N,170,232,1,10.5,1.0,0.5,3.69,0.0,0.3,15.99
2761328,2,2018-12-10 15:17:25,2018-12-10 15:29:35,1,1.55,1,N,158,234,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
3364670,1,2018-12-12 16:31:13,2018-12-12 16:42:22,1,1.1,1,N,238,143,1,8.5,1.0,0.5,3.05,0.0,0.3,13.35
7705062,1,2018-12-29 18:21:38,2018-12-29 18:33:17,1,0.3,1,N,233,170,1,8.0,0.0,0.5,1.2,0.0,0.3,10.0
6057776,1,2018-12-21 15:48:23,2018-12-21 16:12:08,1,3.8,1,N,237,74,2,17.5,1.0,0.5,0.0,0.0,0.3,19.3
7111590,1,2018-12-26 22:52:49,2018-12-26 23:04:34,1,2.1,1,N,230,79,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55
4488168,2,2018-12-16 07:47:18,2018-12-17 07:24:09,1,2.58,1,N,140,170,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
4849813,2,2018-12-17 16:16:26,2018-12-17 17:12:47,2,8.1,1,N,230,42,2,34.5,1.0,0.5,0.0,0.0,0.3,36.3
3862655,2,2018-12-14 08:16:32,2018-12-14 08:31:21,2,1.66,1,N,107,249,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2366590,1,2018-12-09 00:12:21,2018-12-09 00:22:43,1,1.9,1,N,162,141,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35
6265488,2,2018-12-22 11:15:39,2018-12-22 11:39:13,2,5.19,1,N,88,195,2,21.0,0.0,0.5,0.0,0.0,0.3,21.8
2384632,2,2018-12-09 01:56:21,2018-12-09 02:04:27,6,2.18,1,N,239,236,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
6897592,2,2018-12-25 17:40:05,2018-12-25 17:49:36,1,0.51,1,N,162,100,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
5746434,2,2018-12-20 15:05:40,2018-12-20 15:34:25,3,3.35,1,N,236,48,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
873646,2,2018-12-04 06:59:01,2018-12-04 07:08:39,1,1.54,1,N,246,113,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
3894423,2,2018-12-14 10:27:18,2018-12-14 10:37:40,1,0.46,1,N,162,161,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
7399651,1,2018-12-28 11:12:15,2018-12-28 11:17:10,1,0.6,1,N,236,262,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
236697,2,2018-12-01 19:17:32,2018-12-01 19:35:59,1,2.25,1,N,164,237,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
